0	1705	318	605
0	1200	313	600
0	2640	22	355
0	587	241	533
0	2142	76	141
0	2142	171	448
0	1636	250	574
0	100	26	330
0	100	396	451
0	100	1215	1264
0	2294	155	347
0	2294	382	723
0	2294	763	969
0	2294	1020	1060
0	1732	243	534
0	316	297	587
0	2038	323	374
0	2038	400	633
0	2038	748	776
0	315	153	505
0	3558	99	347
0	2086	100	348
0	1039	410	656
0	2085	116	369
0	3194	101	355
0	623	81	260
0	623	296	331
0	3582	105	365
0	571	159	402
0	1709	188	410
0	621	88	221
0	2617	102	312
0	4240	80	210
0	4240	266	281
0	1159	178	410
0	3204	53	149
0	446	61	119
0	446	301	316
0	4024	178	410
0	2131	326	387
0	1558	258	302
0	1558	483	510
0	1704	25	290
0	1389	30	298
0	1483	26	295
0	506	27	296
0	1820	26	298
0	1587	30	294
0	1596	23	288
0	1706	25	290
0	1597	25	291
0	1354	27	286
0	1808	31	306
0	3190	34	301
0	2777	31	288
0	2613	33	287
0	1589	28	294
0	3500	36	301
0	1590	28	293
0	1588	26	291
0	3836	29	302
0	1727	24	279
0	1728	23	288
0	1591	27	287
0	448	62	294
0	2246	28	303
0	2588	35	283
0	472	35	282
0	1837	30	315
0	1837	470	509
0	2300	30	315
0	3057	13	282
0	470	33	300
0	444	30	242
0	1765	18	214
0	1765	334	353
0	2638	18	214
0	2638	334	353
0	3351	99	278
0	2597	99	278
0	510	98	314
0	3681	98	314
0	61	97	282
0	1484	1	46
0	1278	17	246
0	1278	254	274
0	1278	278	368
0	1370	17	246
0	1370	254	274
0	1370	278	368
0	1301	17	245
0	1301	254	274
0	1301	278	368
0	3490	17	246
0	3490	254	274
0	3490	278	368
0	1827	17	245
0	1827	254	274
0	1827	278	367
0	2411	17	246
0	2411	254	274
0	2411	278	368
0	2583	17	246
0	2583	254	274
0	2583	278	368
0	2595	17	246
0	2595	254	274
0	2595	278	368
0	1565	17	246
0	1565	254	274
0	1565	278	368
0	1576	17	227
0	1576	254	274
0	1576	278	368
0	1602	18	366
0	3244	18	366
0	1182	16	364
0	1570	68	467
0	1502	69	468
0	2815	14	361
0	2815	360	386
0	1566	14	361
0	1566	360	389
0	2722	68	467
0	1666	69	468
0	1667	69	468
0	2033	18	367
0	2527	26	373
0	2459	20	369
0	4358	22	369
0	4402	18	363
0	4402	366	392
0	559	21	368
0	763	23	371
0	4251	18	370
0	2330	19	365
0	2330	369	396
0	2430	19	351
0	2145	18	360
0	3875	19	348
0	3754	19	351
0	4241	29	376
0	4403	21	369
0	4243	25	372
0	2494	55	450
0	1828	59	448
0	560	29	376
0	465	69	457
0	592	59	447
0	445	52	446
0	3056	50	445
0	1651	74	455
0	171	69	453
0	1601	33	417
0	2473	37	427
0	1696	44	440
0	765	41	426
0	2458	34	420
0	2474	31	400
0	1571	45	434
0	4155	33	298
0	1470	234	347
0	1470	359	492
0	1470	501	634
0	1470	645	787
0	1470	803	925
0	1470	943	1086
0	1470	1104	1216
0	1470	1236	1363
0	2812	234	343
0	2812	360	490
0	2812	502	636
0	2812	645	783
0	2812	802	925
0	2812	943	1085
0	2812	1106	1216
0	2812	1235	1359
0	1317	41	321
0	1317	319	445
0	1317	386	507
0	1317	443	568
0	1317	503	630
0	1317	565	701
0	1317	641	763
0	4285	242	362
0	4285	378	507
0	4285	514	647
0	4285	665	817
0	4285	828	960
0	4285	970	1120
0	4285	1139	1251
0	4285	1269	1404
0	2586	241	361
0	2586	377	507
0	2586	513	646
0	2586	664	811
0	2586	827	953
0	2586	968	1118
0	2586	1136	1246
0	2586	1267	1396
0	2860	242	361
0	2860	377	507
0	2860	515	646
0	2860	664	811
0	2860	827	954
0	2860	966	1118
0	2860	1134	1248
0	2860	1267	1398
0	1331	23	301
0	1331	303	427
0	1331	425	549
0	2057	41	321
0	2057	255	383
0	2057	323	445
0	2057	384	507
0	2057	509	640
0	2057	581	702
0	2055	42	321
0	2055	255	382
0	2055	317	445
0	2055	381	499
0	2055	441	568
0	2055	579	701
0	3720	24	300
0	3720	308	426
0	3720	422	548
0	1644	25	302
0	1644	305	428
0	1644	424	550
0	3676	215	346
0	3676	359	501
0	3676	531	633
0	3676	637	795
0	3676	820	860
0	3676	936	1035
0	3676	1106	1230
0	3676	1244	1343
0	3676	1390	1523
0	3676	1538	1665
0	2799	216	347
0	2799	359	502
0	2799	531	633
0	2799	640	798
0	2799	820	863
0	2799	947	1096
0	2799	1095	1231
0	2799	1244	1359
0	2799	1402	1517
0	2799	1539	1666
0	2082	41	321
0	2082	255	382
0	2082	381	449
0	2082	441	568
0	2082	579	701
0	687	213	346
0	687	359	502
0	687	507	628
0	687	641	795
0	687	820	875
0	687	939	1100
0	687	1095	1236
0	687	1246	1358
0	687	1404	1519
0	687	1538	1664
0	2818	244	364
0	2818	376	507
0	2818	513	648
0	2818	662	800
0	2818	815	942
0	2818	956	1097
0	2818	1119	1233
0	2818	1241	1380
0	2080	24	302
0	2080	303	428
0	2080	429	550
0	2252	241	358
0	2252	370	505
0	2252	512	653
0	2252	660	800
0	2252	815	942
0	2252	944	1046
0	2252	1116	1242
0	2252	1240	1385
0	2735	243	361
0	2735	374	507
0	2735	514	655
0	2735	663	802
0	2735	817	945
0	2735	945	1048
0	2735	1118	1244
0	2735	1242	1387
0	1560	22	303
0	1560	305	428
0	1560	414	487
0	1793	237	359
0	1793	375	504
0	1793	512	654
0	1793	652	800
0	1793	815	948
0	1793	952	1100
0	1793	1120	1241
0	1793	1243	1387
0	2054	24	302
0	2054	303	427
0	2054	425	487
0	1795	239	359
0	1795	372	503
0	1795	510	652
0	1795	659	798
0	1795	813	938
0	1795	944	1044
0	1795	1109	1236
0	1795	1241	1384
0	1737	40	321
0	1737	323	444
0	1737	457	579
0	2056	23	301
0	2056	303	423
0	2058	25	300
0	2058	239	362
0	2058	302	422
0	2570	279	434
0	2570	434	553
0	2570	1197	1236
0	2570	1234	1272
0	2570	1271	1306
0	2570	1308	1344
0	2570	1349	1382
0	2570	1385	1420
0	2570	1649	1743
0	2570	1753	1901
0	2570	1916	2016
0	2570	2044	2134
0	2570	2158	2257
0	2570	2273	2314
0	2570	2279	2377
0	2570	2394	2495
0	2570	2509	2608
0	2570	2670	2771
0	2570	2733	2828
0	2570	2848	2945
0	2570	2908	3002
0	2570	2968	3060
0	2570	3021	3118
0	2570	3083	3176
0	2570	3195	3295
0	2570	3314	3411
0	2570	3373	3464
0	1275	38	317
0	3713	38	317
0	3712	38	317
0	3711	38	317
0	2366	38	317
0	1077	280	434
0	1077	346	494
0	1077	524	595
0	1077	1194	1233
0	1077	1229	1263
0	1077	1260	1301
0	1077	1304	1340
0	1077	1337	1377
0	1077	1380	1415
0	1077	1642	1738
0	1077	1748	1896
0	1077	1857	1954
0	1077	1911	2011
0	1077	1971	2063
0	1077	2035	2128
0	1077	2145	2252
0	1077	2269	2308
0	1077	2338	2409
0	1077	2390	2489
0	1077	2504	2603
0	1077	2665	2765
0	1077	2728	2822
0	1077	2842	2939
0	1077	2902	2996
0	1077	2963	3048
0	1077	3018	3111
0	1077	3073	3169
0	1077	3130	3221
0	1077	3233	3346
0	1077	3366	3456
0	2060	38	317
0	1369	39	317
0	56	280	435
0	56	436	556
0	56	1198	1234
0	56	1227	1267
0	56	1264	1305
0	56	1308	1344
0	56	1348	1381
0	56	1384	1419
0	56	1644	1742
0	56	1752	1900
0	56	1861	1958
0	56	1975	2067
0	56	2040	2132
0	56	2091	2199
0	56	2150	2256
0	56	2221	2312
0	56	2279	2376
0	56	2343	2421
0	56	2394	2493
0	56	2508	2607
0	56	2667	2768
0	56	2732	2825
0	56	2786	2883
0	56	2845	2942
0	56	2904	2999
0	56	3021	3114
0	56	3133	3224
0	56	3235	3349
0	56	3369	3460
0	1610	39	317
0	3439	69	109
0	3439	90	132
0	3439	113	155
0	3439	159	200
0	3439	205	403
0	3438	90	132
0	3438	136	178
0	3438	182	225
0	3438	228	426
0	3437	90	131
0	3437	136	178
0	3437	182	225
0	3437	228	426
0	4128	69	110
0	4128	113	152
0	4128	159	201
0	4128	205	403
0	3442	69	109
0	3442	113	155
0	3442	159	201
0	3442	205	247
0	3442	251	449
0	3440	69	110
0	3440	113	156
0	3440	159	202
0	3440	205	403
0	3448	81	122
0	3448	125	168
0	3448	171	214
0	3448	217	260
0	3448	263	444
0	3441	69	109
0	3441	90	132
0	3441	136	178
0	3441	182	380
0	3719	90	131
0	3719	136	178
0	3719	183	380
0	3966	81	122
0	3966	125	167
0	3966	171	213
0	3966	217	398
0	3714	69	109
0	3714	113	155
0	3714	159	201
0	3714	206	403
0	3446	102	144
0	3446	148	190
0	3446	194	235
0	3446	240	421
0	1880	90	132
0	1880	136	179
0	1880	183	380
0	3443	69	109
0	3443	113	155
0	3443	161	357
0	3444	102	145
0	3444	148	189
0	3444	194	375
0	3445	81	122
0	3445	102	144
0	3445	125	168
0	3445	171	213
0	3445	217	398
0	3447	81	121
0	3447	125	167
0	3447	171	213
0	3447	217	398
0	4292	143	327
0	3508	75	250
0	3593	147	330
0	3669	38	206
0	3418	168	324
0	3672	81	237
0	1658	201	375
0	3670	80	233
0	3671	18	177
0	2312	201	375
0	3620	56	213
0	4192	61	211
0	1812	200	374
0	1411	75	238
0	1361	73	162
0	1361	214	294
0	1361	312	416
0	1361	456	609
0	1361	663	744
0	1361	762	866
0	1361	934	1058
0	1361	1112	1194
0	1361	1211	1316
0	1361	1385	1515
0	1361	1506	1573
0	1361	1573	1646
0	1361	1603	1707
0	1361	1661	1769
0	1361	1728	1827
0	1361	1871	1965
0	2937	55	212
0	3613	62	211
0	4300	62	211
0	4127	201	378
0	1659	200	374
0	1174	365	540
0	3266	500	576
0	3266	674	717
0	3266	847	916
0	3266	1024	1098
0	3266	1197	1272
0	3266	1710	1795
0	3266	2068	2142
0	3266	2569	2686
0	3266	2652	2754
0	3266	2758	2870
0	3266	2889	2990
0	3266	3011	3111
0	3266	3065	3169
0	3266	3128	3230
0	3266	3247	3344
0	3266	3367	3467
0	1657	195	369
0	3247	500	576
0	3247	674	717
0	3247	1024	1098
0	3247	1196	1272
0	3247	1710	1794
0	3247	2069	2142
0	3247	2569	2686
0	3247	2653	2755
0	3247	2758	2870
0	3247	2889	2990
0	3247	3011	3111
0	3247	3065	3169
0	3247	3128	3230
0	3247	3247	3344
0	3247	3367	3467
0	1420	152	311
0	3456	158	315
0	1720	79	239
0	3506	195	371
0	1801	127	302
0	832	117	280
0	961	132	294
0	3497	595	738
0	4014	67	207
0	1653	106	282
0	833	56	205
0	974	108	286
0	1910	364	539
0	2589	595	738
0	2743	108	286
0	2954	74	212
0	4302	95	235
0	2995	64	207
0	3147	252	376
0	1489	195	371
0	3683	539	580
0	3683	886	963
0	3683	1060	1136
0	3683	1237	1309
0	3683	1547	1656
0	3683	1755	1855
0	3683	1930	2008
0	3683	2477	2552
0	3683	2579	2675
0	3683	2640	2733
0	3683	2694	2782
0	3683	2752	2855
0	3683	2874	2975
0	3683	2995	3094
0	3683	3112	3208
0	3683	3232	3331
0	2697	603	739
0	1802	127	304
0	2909	104	247
0	2917	104	247
0	2910	105	247
0	2911	106	247
0	4399	75	213
0	3771	539	580
0	3771	885	963
0	3771	1060	1136
0	3771	1163	1273
0	3771	1237	1309
0	3771	1563	1654
0	3771	1755	1854
0	3771	1930	2006
0	3771	2477	2552
0	3771	2569	2675
0	3771	2694	2750
0	3771	2753	2855
0	3771	2875	2974
0	3771	2963	3094
0	3771	3111	3208
0	3771	3233	3331
0	2906	108	247
0	975	134	303
0	1742	144	321
0	2486	63	204
0	1203	107	247
0	120	594	734
0	1014	95	243
0	2907	105	247
0	2912	107	247
0	3385	119	292
0	2915	107	247
0	2916	104	247
0	2766	91	249
0	2908	104	247
0	948	15	200
0	1730	98	243
0	2913	99	247
0	1011	102	248
0	1504	156	296
0	2914	106	247
0	4183	88	236
0	1385	51	132
0	1385	146	264
0	1385	313	399
0	1385	418	515
0	1385	479	583
0	1385	571	650
0	1385	664	756
0	1385	786	833
0	1385	860	959
0	2417	594	735
0	2345	31	64
0	2345	80	192
0	2345	198	328
0	1007	167	297
0	1843	953	986
0	1843	991	1023
0	1843	1028	1154
0	1843	1174	1212
0	4270	102	248
0	1656	102	248
0	1842	964	997
0	1842	1002	1034
0	1842	1038	1165
0	1842	1186	1223
0	3073	102	248
0	553	109	248
0	1412	65	146
0	1412	161	261
0	1412	291	407
0	1412	428	523
0	1412	490	579
0	1412	571	658
0	1412	680	767
0	1412	769	843
0	1412	867	968
0	2936	97	239
0	2894	25	158
0	433	60	207
0	2803	251	282
0	2803	586	616
0	2803	1902	2049
0	591	1012	1045
0	591	1050	1082
0	591	1086	1213
0	591	1232	1271
0	4363	109	240
0	3818	120	269
0	2693	1012	1045
0	2693	1050	1082
0	2693	1086	1213
0	2693	1232	1271
0	2415	15	201
0	991	251	282
0	991	501	520
0	991	585	616
0	991	1903	2041
0	2418	125	269
0	2492	120	270
0	3461	100	248
0	2293	116	266
0	3462	102	248
0	1811	101	247
0	3091	142	290
0	4276	102	248
0	1245	100	247
0	2805	266	285
0	2805	628	658
0	2805	662	791
0	3785	90	253
0	965	102	248
0	1972	2	137
0	2362	256	282
0	2362	594	625
0	2362	2082	2118
0	2362	2121	2250
0	2362	2264	2306
0	1942	40	173
0	3635	244	281
0	3635	3258	3291
0	3635	3295	3329
0	3635	3332	3461
0	374	21	156
0	2764	124	270
0	992	245	278
0	992	619	649
0	992	1857	1891
0	992	1896	2024
0	992	2040	2081
0	3906	249	280
0	3906	2434	2467
0	3906	2470	2506
0	3906	2509	2638
0	3906	2656	2696
0	1844	266	285
0	1844	628	658
0	1844	662	791
0	417	23	156
0	3215	132	269
0	2820	249	280
0	2820	3054	3087
0	2820	3090	3126
0	2820	3129	3258
0	2820	3276	3317
0	3749	269	285
0	3749	688	815
0	2022	29	156
0	1267	251	282
0	1267	586	616
0	1267	2117	2151
0	1267	2151	2281
0	1267	2296	2337
0	3640	31	161
0	3638	21	158
0	2353	269	285
0	2353	687	816
0	422	23	157
0	137	25	156
0	3716	103	248
0	3612	29	166
0	1574	124	210
0	1574	195	321
0	1574	434	568
0	1574	590	653
0	1574	708	748
0	1810	102	249
0	3058	86	243
0	420	23	156
0	1168	23	58
0	1168	181	213
0	1168	217	254
0	1168	254	289
0	1168	293	327
0	1168	332	364
0	1168	369	403
0	1168	408	441
0	1168	445	483
0	1168	476	517
0	1168	521	566
0	1168	591	631
0	1168	634	668
0	1168	671	707
0	1168	711	745
0	1168	747	783
0	1168	779	821
0	1168	819	858
0	1168	862	903
0	1168	901	940
0	3248	357	433
0	3248	534	574
0	3248	882	956
0	3248	1224	1304
0	3248	1925	1999
0	3248	2113	2178
0	3248	2490	2583
0	3248	2597	2711
0	3248	2729	2827
0	3248	2794	2888
0	3248	2872	3009
0	3248	3026	3123
0	3248	3147	3245
0	1743	17	201
0	2351	25	195
0	2419	129	272
0	2340	124	255
0	2340	195	321
0	2340	432	568
0	2340	588	653
0	2340	708	748
0	742	29	195
0	139	22	154
0	1952	3078	3110
0	1952	3113	3149
0	1952	3152	3281
0	1952	3299	3343
0	138	22	154
0	1268	3093	3125
0	1268	3128	3164
0	1268	3167	3296
0	1268	3314	3363
0	1320	251	282
0	1320	577	607
0	1320	2318	2447
0	1320	2464	2503
0	3899	31	193
0	4380	139	273
0	450	24	156
0	1446	1	134
0	46	21	158
0	1177	24	165
0	980	30	160
0	1985	25	158
0	2702	127	272
0	134	25	156
0	950	2	145
0	132	25	156
0	133	25	156
0	135	25	156
0	2004	1	134
0	3526	439	550
0	141	23	156
0	1746	24	164
0	70	26	157
0	3414	137	274
0	1547	10	161
0	142	23	156
0	136	25	156
0	33	41	167
0	947	19	165
0	3062	24	157
0	4166	1	134
0	4136	68	187
0	2026	1	134
0	1779	25	165
0	4161	1	134
0	2104	32	166
0	4384	24	157
0	1141	1	134
0	4185	62	189
0	2892	23	190
0	421	24	157
0	2174	38	172
0	4159	1	134
0	3637	21	158
0	1138	1	134
0	143	23	158
0	418	24	158
0	3639	21	158
0	3873	26	155
0	2140	23	174
0	2091	25	164
0	140	22	155
0	1997	11	141
0	3829	28	155
0	941	38	161
0	419	24	158
0	3958	62	184
0	2561	87	244
0	1654	29	174
0	586	23	174
0	2943	26	154
0	3220	24	157
0	3087	24	174
0	1511	35	174
0	1935	91	264
0	1548	131	255
0	585	36	174
0	4273	98	225
0	1999	3	135
0	1650	43	108
0	1650	541	693
0	1650	692	842
0	4364	99	269
0	3892	24	151
0	187	23	150
0	3450	90	244
0	3200	4	126
0	1480	28	174
0	3822	89	244
0	2000	3	141
0	3131	23	148
0	4383	25	153
0	425	77	199
0	1316	5	123
0	314	22	145
0	1984	5	139
0	3122	22	148
0	3870	25	57
0	3870	136	221
0	1655	28	173
0	1930	96	268
0	2576	22	146
0	1741	23	174
0	3198	2	128
0	1983	2	131
0	3598	75	216
0	3163	24	155
0	2628	23	150
0	528	24	154
0	2574	22	146
0	3130	23	152
0	3090	53	198
0	2203	64	159
0	3364	25	148
0	2637	45	179
0	3507	107	230
0	1961	2	117
0	1091	2	127
0	2152	79	198
0	523	23	145
0	3473	23	150
0	3117	23	148
0	185	24	146
0	3118	22	146
0	3121	22	146
0	4397	46	184
0	676	108	193
0	3997	23	151
0	2843	86	215
0	3157	25	148
0	1347	24	170
0	4164	2	124
0	4142	107	230
0	298	23	155
0	93	111	208
0	526	27	150
0	99	224	262
0	99	308	439
0	3987	24	146
0	2234	72	211
0	2271	117	266
0	938	23	179
0	3076	23	154
0	186	24	141
0	1491	23	146
0	3890	23	151
0	3355	23	148
0	3162	25	148
0	3510	92	176
0	2671	23	144
0	3605	69	155
0	3891	24	146
0	1883	92	176
0	4118	92	176
0	309	23	148
0	297	23	155
0	287	23	155
0	3973	44	181
0	3229	396	529
0	3406	54	194
0	288	24	155
0	303	23	148
0	305	23	148
0	304	23	148
0	3404	81	168
0	2703	104	192
0	4115	92	176
0	1998	4	138
0	3129	25	148
0	3794	76	221
0	296	23	155
0	3083	24	148
0	286	23	155
0	2230	91	173
0	302	23	148
0	4381	25	153
0	3120	25	148
0	3124	25	148
0	3126	25	148
0	3128	25	148
0	423	2	134
0	462	25	148
0	2711	79	221
0	1085	91	173
0	3860	43	181
0	2940	2062	2190
0	294	23	155
0	4018	61	221
0	3119	25	116
0	3123	25	116
0	1568	73	220
0	1946	2	123
0	3132	23	146
0	91	79	221
0	92	102	190
0	3127	25	148
0	1556	92	176
0	724	90	175
0	1567	83	218
0	3540	224	262
0	3540	308	439
0	3168	23	145
0	2235	74	212
0	3657	65	159
0	301	2	132
0	300	2	130
0	424	1	122
0	1490	24	151
0	3889	23	146
0	1084	94	176
0	3685	98	191
0	3125	25	148
0	3169	23	144
0	3684	30	146
0	2710	80	221
0	1968	1	123
0	94	100	191
0	4289	71	151
0	103	603	667
0	103	668	713
0	1707	78	198
0	3167	8	129
0	2198	23	148
0	299	2	132
0	2629	23	152
0	527	24	140
0	3887	24	146
0	2412	121	271
0	3093	308	448
0	3216	24	146
0	3692	27	174
0	313	24	115
0	337	2	122
0	2197	22	156
0	2636	33	149
0	1448	2	124
0	1569	84	220
0	675	41	176
0	3902	193	357
0	295	23	155
0	525	24	142
0	3474	25	153
0	793	24	148
0	2460	51	177
0	1947	24	152
0	4385	24	145
0	4162	2	123
0	3365	23	146
0	3213	2	120
0	379	24	152
0	1943	2	129
0	3323	66	188
0	1944	2	132
0	3099	84	236
0	3475	23	145
0	306	2	120
0	3747	68	186
0	1128	2	125
0	721	192	358
0	4382	24	145
0	2572	22	146
0	3287	74	156
0	307	2	120
0	380	24	143
0	3219	25	148
0	3164	24	152
0	2953	26	155
0	1125	2	129
0	1090	2	129
0	3388	74	233
0	3160	25	148
0	2836	58	157
0	2836	226	352
0	2836	365	475
0	4165	2	130
0	4146	79	221
0	1143	25	148
0	3202	3	122
0	3170	24	151
0	4117	98	231
0	3158	24	155
0	2578	26	155
0	2672	24	152
0	3161	25	148
0	131	25	52
0	131	52	109
0	3077	22	153
0	4354	83	171
0	1948	24	145
0	3366	23	155
0	3078	25	157
0	1126	2	122
0	1447	2	130
0	3959	90	174
0	336	2	126
0	1554	98	192
0	1142	24	155
0	1564	90	220
0	1785	25	60
0	1785	180	213
0	1785	217	257
0	1785	255	289
0	1785	287	327
0	1785	330	365
0	1785	368	408
0	1785	407	446
0	130	25	52
0	130	52	109
0	4120	51	177
0	3391	96	258
0	1281	48	126
0	1555	99	192
0	2575	22	146
0	3727	98	191
0	442	85	236
0	4116	51	177
0	2461	24	149
0	3084	24	154
0	3249	28	169
0	3472	24	154
0	3988	5	132
0	3166	24	146
0	4158	5	141
0	2256	51	177
0	3505	51	177
0	3086	57	135
0	1945	3	123
0	768	153	327
0	3214	24	146
0	3960	102	185
0	4369	151	322
0	3471	24	146
0	2677	2049	2177
0	2420	133	268
0	575	43	137
0	575	112	213
0	575	235	334
0	575	365	466
0	792	25	117
0	3419	16	72
0	3419	93	226
0	463	24	154
0	4163	4	138
0	2626	43	189
0	308	2	124
0	769	155	327
0	2369	42	73
0	2369	722	754
0	2369	757	796
0	2369	796	860
0	3888	23	150
0	3360	64	165
0	3354	24	154
0	1955	2	130
0	2355	102	205
0	2355	408	486
0	2355	524	622
0	2355	647	738
0	2355	826	928
0	2355	895	987
0	2355	943	1044
0	2355	1013	1103
0	637	47	175
0	289	23	148
0	1960	3	77
0	1960	93	123
0	2251	74	219
0	291	24	155
0	2159	99	186
0	292	24	155
0	2859	64	185
0	2439	65	154
0	2439	204	286
0	2439	304	396
0	2439	399	461
0	4119	105	194
0	2573	24	144
0	3203	2	140
0	3165	26	146
0	582	405	531
0	1127	2	97
0	2577	24	146
0	1450	70	231
0	512	50	317
0	512	324	400
0	290	2	125
0	3726	99	185
0	2838	74	225
0	1941	2	130
0	293	23	149
0	3539	101	268
0	4427	24	153
0	2718	122	257
0	2224	97	219
0	2295	646	742
0	2295	925	1049
0	779	64	185
0	3221	24	186
0	692	67	176
0	692	260	343
0	1956	2	127
0	524	24	150
0	2065	405	533
0	2793	119	263
0	3295	94	226
0	2327	43	169
0	2327	187	248
0	2327	251	362
0	3554	70	179
0	3554	263	347
0	2659	67	176
0	2659	260	343
0	1668	63	232
0	310	68	177
0	310	261	345
0	2344	70	225
0	2668	25	153
0	3217	4	92
0	3217	105	132
0	2651	112	177
0	3100	38	116
0	2384	27	112
0	2792	121	263
0	2508	261	346
0	3880	24	141
0	3845	32	137
0	1013	78	164
0	1013	136	228
0	1013	240	357
0	1013	373	414
0	2791	144	219
0	4428	23	148
0	190	39	162
0	2084	46	137
0	2084	97	195
0	2084	165	256
0	3718	44	137
0	3718	163	261
0	1427	143	216
0	838	44	137
0	838	163	261
0	3466	26	156
0	1358	47	137
0	1358	148	261
0	2794	159	235
0	1436	20	143
0	4283	120	230
0	45	36	162
0	1437	25	143
0	1123	2	57
0	189	39	162
0	166	30	155
0	198	37	162
0	2297	38	196
0	918	71	155
0	918	129	221
0	918	189	295
0	918	441	539
0	3106	70	167
0	3106	179	292
0	223	126	247
0	318	186	223
0	318	303	350
0	318	379	419
0	318	423	456
0	318	481	502
0	318	499	535
0	318	564	603
0	318	608	641
0	318	640	678
0	318	679	715
0	318	719	775
0	318	829	895
0	318	905	946
0	318	951	990
0	318	993	1027
0	318	1025	1076
0	318	1069	1101
0	318	1103	1146
0	318	1226	1259
0	318	1262	1321
0	318	1301	1337
0	318	1339	1373
0	318	1371	1415
0	318	1414	1448
0	318	1452	1491
0	318	1493	1535
0	318	1547	1605
0	318	2406	2476
0	318	2660	2713
0	200	38	162
0	1145	1	76
0	192	38	162
0	2858	127	263
0	1573	92	158
0	74	285	406
0	653	116	230
0	1553	48	147
0	1553	113	213
0	3363	38	162
0	205	37	162
0	222	23	147
0	204	37	162
0	194	40	162
0	1505	43	115
0	2649	124	178
0	2649	221	247
0	199	33	162
0	2346	92	157
0	2650	123	178
0	191	38	162
0	196	39	162
0	1931	60	174
0	1931	259	339
0	195	39	162
0	4191	63	174
0	4191	259	342
0	2850	63	174
0	2850	259	342
0	2959	57	119
0	2959	744	929
0	20	388	413
0	20	881	932
0	20	1178	1315
0	20	1519	1558
0	1302	22	171
0	165	26	147
0	1124	2	55
0	1649	29	104
0	197	61	162
0	2865	114	204
0	2865	272	396
0	193	61	162
0	1429	43	115
0	557	87	157
0	557	184	292
0	3984	32	159
0	2121	68	135
0	2121	127	148
0	2121	146	186
0	2121	191	221
0	2121	263	297
0	2121	418	455
0	2121	458	493
0	2121	494	531
0	2121	536	575
0	2121	566	611
0	2121	607	646
0	2121	642	684
0	2121	727	756
0	2121	759	794
0	2121	798	835
0	2121	837	871
0	2121	877	910
0	2121	917	948
0	2121	950	991
0	2121	989	1022
