# BLASTP 2.7.1+
# Query: 1A3K:A
# Database: lectin
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 278 hits found
1A3K:A	3APB:A	39.716	141	76	3	2	136	16	153	3.75e-029	100
1A3K:A	3AP9:A	39.716	141	76	3	2	136	16	153	3.75e-029	100
1A3K:A	3AP7:A	39.716	141	76	3	2	136	16	153	3.75e-029	100
1A3K:A	3AP6:A	39.716	141	76	3	2	136	16	153	3.75e-029	100
1A3K:A	3AP5:A	39.716	141	76	3	2	136	16	153	3.75e-029	100
1A3K:A	3AP4:A	39.716	141	76	3	2	136	16	153	3.75e-029	100
1A3K:A	5VWG:A	39.716	141	76	3	2	136	16	153	3.77e-029	100
1A3K:A	5T7U:A	39.716	141	76	3	2	136	16	153	3.77e-029	100
1A3K:A	5T7T:A	39.716	141	76	3	2	136	16	153	3.77e-029	100
1A3K:A	5T7S:A	39.716	141	76	3	2	136	16	153	3.77e-029	100
1A3K:A	5T7I:A	39.716	141	76	3	2	136	16	153	3.77e-029	100
1A3K:A	4BMB:A	39.716	141	76	3	2	136	13	150	3.88e-029	99.8
1A3K:A	5GZG:A	40.000	140	75	3	2	135	19	155	8.26e-029	100
1A3K:A	5GZF:A	40.000	140	75	3	2	135	19	155	8.26e-029	100
1A3K:A	4FQZ:A	39.716	141	76	3	2	136	16	153	7.06e-028	100
1A3K:A	4FQZ:A	37.692	130	75	3	3	129	159	285	4.67e-021	82.0
1A3K:A	3VKM:A	39.716	141	76	3	2	136	16	153	7.06e-028	100
1A3K:A	3VKM:A	37.692	130	75	3	3	129	159	285	4.67e-021	82.0
1A3K:A	3VKL:A	39.716	141	76	3	2	136	16	153	7.06e-028	100
1A3K:A	3VKL:A	37.692	130	75	3	3	129	159	285	4.67e-021	82.0
1A3K:A	4HAN:A	39.716	141	76	3	2	136	18	155	7.23e-028	100
1A3K:A	4HAN:A	37.692	130	75	3	3	129	161	287	4.79e-021	82.0
1A3K:A	4Y26:A	35.821	134	78	3	2	131	11	140	4.11e-027	94.4
1A3K:A	3ZXE:A	36.090	133	77	3	3	131	1	129	6.69e-027	93.6
1A3K:A	4UW6:A	36.090	133	77	3	3	131	4	132	7.25e-027	93.6
1A3K:A	4UW5:A	36.090	133	77	3	3	131	4	132	7.25e-027	93.6
1A3K:A	4UW4:A	36.090	133	77	3	3	131	4	132	7.25e-027	93.6
1A3K:A	4UW3:A	36.090	133	77	3	3	131	4	132	7.25e-027	93.6
1A3K:A	3ZXF:A	36.090	133	77	3	3	131	6	134	7.65e-027	93.6
1A3K:A	5H9S:A	36.090	133	77	3	3	131	14	142	8.13e-027	93.6
1A3K:A	5H9Q:A	36.090	133	77	3	3	131	14	142	8.13e-027	93.6
1A3K:A	4XBQ:A	36.090	133	77	3	3	131	14	142	8.13e-027	93.6
1A3K:A	5GAL:A	36.090	133	77	3	3	131	3	131	8.49e-027	93.2
1A3K:A	4GAL:A	36.090	133	77	3	3	131	3	131	8.49e-027	93.2
1A3K:A	3GAL:A	36.090	133	77	3	3	131	3	131	8.49e-027	93.2
1A3K:A	2GAL:A	36.090	133	77	3	3	131	3	131	8.49e-027	93.2
1A3K:A	1BKZ:A	36.090	133	77	3	3	131	3	131	8.49e-027	93.2
1A3K:A	5DUX:A	36.029	136	80	3	3	134	17	149	1.15e-025	90.9
1A3K:A	5DUW:A	36.029	136	80	3	3	134	17	149	1.15e-025	90.9
1A3K:A	5DUV:A	36.029	136	80	3	3	134	17	149	1.15e-025	90.9
1A3K:A	5DUU:A	36.029	136	80	3	3	134	17	149	1.15e-025	90.9
1A3K:A	4XZP:A	36.029	136	80	3	3	134	27	159	1.37e-025	90.9
1A3K:A	2WT2:A	35.156	128	78	1	5	127	178	305	1.04e-023	89.7
1A3K:A	2WT2:A	36.154	130	78	3	3	130	22	148	1.26e-021	84.0
1A3K:A	2WT1:A	35.156	128	78	1	5	127	178	305	1.04e-023	89.7
1A3K:A	2WT1:A	36.154	130	78	3	3	130	22	148	1.26e-021	84.0
1A3K:A	2WT0:A	35.156	128	78	1	5	127	178	305	1.04e-023	89.7
1A3K:A	2WT0:A	36.154	130	78	3	3	130	22	148	1.26e-021	84.0
1A3K:A	2WSV:A	35.156	128	78	1	5	127	178	305	1.04e-023	89.7
1A3K:A	2WSV:A	36.154	130	78	3	3	130	22	148	1.26e-021	84.0
1A3K:A	2WSU:A	35.156	128	78	1	5	127	178	305	1.04e-023	89.7
1A3K:A	2WSU:A	36.154	130	78	3	3	130	22	148	1.26e-021	84.0
1A3K:A	2YRO:A	37.879	132	76	3	1	129	15	143	1.27e-022	83.2
1A3K:A	3OJB:A	37.692	130	75	3	3	129	1	127	1.36e-022	82.4
1A3K:A	4GXL:A	37.692	130	75	3	3	129	11	137	1.52e-022	82.8
1A3K:A	5CBL:A	35.115	131	79	3	3	130	17	144	4.03e-022	81.6
1A3K:A	1X50:A	35.115	131	79	3	3	130	27	154	5.24e-022	82.0
1A3K:A	4YM3:A	35.115	131	79	3	3	130	22	149	5.34e-022	81.6
1A3K:A	4YM2:A	35.115	131	79	3	3	130	22	149	5.34e-022	81.6
1A3K:A	4YM1:A	35.115	131	79	3	3	130	22	149	5.34e-022	81.6
1A3K:A	4YM0:A	35.115	131	79	3	3	130	22	149	5.34e-022	81.6
1A3K:A	4YLZ:A	35.115	131	79	3	3	130	22	149	5.34e-022	81.6
1A3K:A	1W6P:A	29.508	122	83	3	15	134	13	133	1.57e-018	72.0
1A3K:A	1W6O:A	29.508	122	83	3	15	134	13	133	1.57e-018	72.0
1A3K:A	1W6N:A	29.508	122	83	3	15	134	13	133	1.57e-018	72.0
1A3K:A	1W6M:A	29.508	122	83	3	15	134	13	133	1.57e-018	72.0
1A3K:A	3DUI:A	31.200	125	82	4	12	134	12	134	3.00e-018	71.6
1A3K:A	4NO4:A	27.049	122	86	3	15	134	13	133	5.01e-018	70.9
1A3K:A	3M2M:A	27.049	122	86	3	15	134	13	133	5.29e-018	70.9
1A3K:A	5EWS:A	32.203	118	75	3	15	131	17	130	6.34e-018	70.5
1A3K:A	4GA9:A	27.049	122	86	3	15	134	13	133	6.91e-018	70.5
1A3K:A	1HLC:A	32.203	118	75	3	15	131	11	124	6.99e-018	70.5
1A3K:A	5DG2:A	32.203	118	75	3	15	131	17	130	7.07e-018	70.5
1A3K:A	5DG1:A	32.203	118	75	3	15	131	17	130	7.07e-018	70.5
1A3K:A	4Q2F:A	28.689	122	84	3	15	134	15	135	1.44e-017	69.7
1A3K:A	4Q27:A	28.689	122	84	3	15	134	15	135	1.44e-017	69.7
1A3K:A	4Q26:A	28.689	122	84	3	15	134	15	135	1.44e-017	69.7
1A3K:A	4Q1R:A	28.689	122	84	3	15	134	15	135	1.44e-017	69.7
1A3K:A	4Q1P:A	28.689	122	84	3	15	134	15	135	1.44e-017	69.7
1A3K:A	3T2T:A	28.689	122	84	3	15	134	14	134	1.47e-017	69.7
1A3K:A	5MWX:A	28.689	122	84	3	15	134	12	132	1.58e-017	69.7
1A3K:A	5MWT:A	28.689	122	84	3	15	134	12	132	1.58e-017	69.7
1A3K:A	6F83:A	28.689	122	84	3	15	134	13	133	1.70e-017	69.3
1A3K:A	6B94:A	28.689	122	84	3	15	134	13	133	1.70e-017	69.3
1A3K:A	3W59:A	28.689	122	84	3	15	134	13	133	1.70e-017	69.3
1A3K:A	3W58:A	28.689	122	84	3	15	134	13	133	1.70e-017	69.3
1A3K:A	3OYW:A	28.689	122	84	3	15	134	13	133	1.70e-017	69.3
1A3K:A	3OY8:A	28.689	122	84	3	15	134	13	133	1.70e-017	69.3
1A3K:A	2KM2:A	28.689	122	84	3	15	134	13	133	1.70e-017	69.3
1A3K:A	1GZW:A	28.689	122	84	3	15	134	13	133	1.70e-017	69.3
1A3K:A	4Y1Y:A	28.689	122	84	3	15	134	22	142	1.92e-017	69.7
1A3K:A	4Y24:A	28.689	122	84	3	15	134	23	143	1.98e-017	69.7
1A3K:A	4Y22:A	28.689	122	84	3	15	134	23	143	1.98e-017	69.7
1A3K:A	4Y20:A	28.689	122	84	3	15	134	23	143	1.98e-017	69.7
1A3K:A	4Y1Z:A	28.689	122	84	3	15	134	23	143	1.98e-017	69.7
1A3K:A	4Y1X:A	28.689	122	84	3	15	134	23	143	1.98e-017	69.7
1A3K:A	4Y1V:A	28.689	122	84	3	15	134	23	143	1.98e-017	69.7
1A3K:A	4Y1U:A	28.689	122	84	3	15	134	23	143	1.98e-017	69.7
1A3K:A	4XBL:A	28.689	122	84	3	15	134	24	144	2.00e-017	69.7
1A3K:A	4LBQ:A	27.869	122	85	3	15	134	14	134	3.81e-017	68.6
1A3K:A	5GM0:A	32.824	131	82	4	3	131	148	274	6.46e-017	70.5
1A3K:A	5GM0:A	29.851	134	83	4	3	130	9	137	9.78e-014	62.0
1A3K:A	5GLZ:A	32.824	131	82	4	3	131	148	274	6.46e-017	70.5
1A3K:A	5GLZ:A	29.851	134	83	4	3	130	9	137	9.78e-014	62.0
1A3K:A	5GLW:A	32.824	131	82	4	3	131	148	274	6.46e-017	70.5
1A3K:A	5GLW:A	29.851	134	83	4	3	130	9	137	9.78e-014	62.0
1A3K:A	5GLV:A	32.824	131	82	4	3	131	148	274	6.46e-017	70.5
1A3K:A	5GLV:A	29.851	134	83	4	3	130	9	137	9.78e-014	62.0
1A3K:A	5GLU:A	32.824	131	82	4	3	131	148	274	6.46e-017	70.5
1A3K:A	5GLU:A	29.851	134	83	4	3	130	9	137	9.78e-014	62.0
1A3K:A	5GLT:A	32.824	131	82	4	3	131	148	274	6.46e-017	70.5
1A3K:A	5GLT:A	29.851	134	83	4	3	130	9	137	9.78e-014	62.0
1A3K:A	4HL0:A	32.824	131	82	4	3	131	148	274	6.46e-017	70.5
1A3K:A	4HL0:A	29.851	134	83	4	3	130	9	137	9.78e-014	62.0
1A3K:A	2YMZ:A	35.156	128	74	4	5	131	7	126	6.95e-017	67.8
1A3K:A	3WUD:A	32.203	118	76	4	18	133	19	134	1.05e-016	67.4
1A3K:A	1W6Q:A	27.869	122	85	3	15	134	13	133	1.25e-016	67.4
1A3K:A	2ZKN:A	28.689	122	84	3	15	134	13	133	1.65e-016	67.0
1A3K:A	3AJZ:A	31.356	118	74	4	17	130	16	130	1.43e-015	64.7
1A3K:A	1SLT:A	27.869	122	85	3	15	134	13	133	5.13e-015	63.2
1A3K:A	1SLC:A	27.869	122	85	3	15	134	13	133	5.13e-015	63.2
1A3K:A	1SLB:A	27.869	122	85	3	15	134	13	133	5.13e-015	63.2
1A3K:A	1SLA:A	27.869	122	85	3	15	134	13	133	5.13e-015	63.2
1A3K:A	3AK0:A	30.508	118	75	4	17	130	16	130	7.94e-015	62.4
1A3K:A	3AJY:A	28.696	115	79	3	18	130	17	130	2.13e-014	61.6
1A3K:A	1QMJ:A	25.600	125	89	4	13	135	10	132	9.66e-014	59.7
1A3K:A	6A64:A	30.714	140	83	5	1	133	3	135	1.26e-012	57.0
1A3K:A	6A62:A	30.000	140	84	5	1	133	3	135	8.14e-012	54.7
1A3K:A	1WLD:A	28.125	128	84	5	6	130	8	130	8.20e-012	54.7
1A3K:A	1GAN:A	29.126	103	69	3	15	115	14	114	9.83e-012	54.3
1A3K:A	1A78:A	29.126	103	69	3	15	115	14	114	1.01e-011	54.3
1A3K:A	1WLC:A	28.125	128	84	5	6	130	8	130	1.66e-011	53.9
1A3K:A	6A63:A	30.000	140	84	5	1	133	3	135	1.70e-011	53.9
1A3K:A	6A65:A	30.000	140	84	5	1	133	3	135	1.77e-011	53.9
1A3K:A	1IS6:A	27.344	128	85	5	6	130	8	130	4.19e-011	52.8
1A3K:A	1IS5:A	27.344	128	85	5	6	130	8	130	4.19e-011	52.8
1A3K:A	1IS4:A	27.344	128	85	5	6	130	8	130	4.19e-011	52.8
1A3K:A	1IS3:A	27.344	128	85	5	6	130	8	130	4.19e-011	52.8
